0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276
384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009
1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009
884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009
884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127
1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217
202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3
1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232
41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196
1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009
384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008
388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162
1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011
1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735
3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367
1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509
200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158
1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195
276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367
1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008
1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652
1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276
1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367
1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126
3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313
232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009
196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919
1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081
1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158
162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651
1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422
735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155
1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77
1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115
158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155
195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970
1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275
1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345
652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613
276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968
1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123
126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888
313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79
1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008
919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313
1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011
158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969
651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51
422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2
155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008
77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970
115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009
155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998
970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156
1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118
345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029
613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964
968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195
1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008
888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165
79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3
1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200
313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501
1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234
969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665
51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48
2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9
1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352
970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41
1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806
998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008
156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001
118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79
1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353
964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614
195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614
1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613
1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736
3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007
200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772
501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195
234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970
665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009
48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238
9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313
352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276
41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538
806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422
1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037
1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314
79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614
353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313
614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812
614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196
613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008
736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500
1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577
772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891
195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577
970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008
1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426
238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234
1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008
276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311
538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163
422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276
1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361
314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313
614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460
313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399
812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437
196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361
1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399
500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346
577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001
891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008
577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008
1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970
1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885
1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884
1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008
311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001
163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156
276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352
1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47
313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42
460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009
1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12
1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654
1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036
1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922
346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009
1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652
1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086
1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008
970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277
885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087
884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087
1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009
1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881
156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009
352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151
47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850
42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009
1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010
12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008
654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162
1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188
922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200
1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200
652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162
1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849
1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960
277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81
1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11
1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737
1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122
881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656
1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181
1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008
850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367
1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275
1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809
1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276
162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010
1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239
200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196
200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994
162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008
849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994
960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883
81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195
11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009
737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008
1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240
656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2
1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008
1008,1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008
1367,275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008
275,809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049
809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42
276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008
1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359
239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390
196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652
994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008
1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010
994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009
883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922
195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122
1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86
1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128
1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162
2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388
1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008
1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330
1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009
1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733
42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779
1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779
1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008
390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008
652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125
1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087
1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779
1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008
922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008
1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027
86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008
128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027
162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027
388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202
1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008
1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167
1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032
733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78
779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202
779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346
1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307
1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276
1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307
1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119
779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615
1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883
1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009
1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008
1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009
1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223
1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008
202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001
1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001
167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001
1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008
78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008
202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313
346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009
307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157
276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222
307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008
1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311
615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313
883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313
1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008
1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008
1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008
1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153
1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277
1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009
1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313
1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272
1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008
1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074
313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075
1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308
157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009
1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008
1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156
311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043
313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001
313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001
1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165
1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276
1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155
153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043
277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238
1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239
313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008
1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042
1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312
1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307
1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733
308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8
1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084
1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970
156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009
1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113
1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971
1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008
165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009
276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735
155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001
1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001
238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001
239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001
1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390
1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883
1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78
307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924
733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390
8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389
1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389
970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350
1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390
1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390
971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008
1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009
1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002
735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008
