0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390
8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428
1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390
970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390
1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428
1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428
971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008
1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652
1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653
735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919
1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652
1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652
1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314
1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010
390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196
883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882
78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881
924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123
390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811
389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50
389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971
350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13
390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008
390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001
1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002
1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008
1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388
1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125
429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423
390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277
428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009
390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008
390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312
428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160
428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277
1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008
652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012
653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241
919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196
652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008
652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008
314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11
1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004
196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008
882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008
881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008
123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074
811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121
50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042
971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999
13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576
1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358
1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008
1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200
1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008
388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276
125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13
423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288
277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771
1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276
1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085
312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326
1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009
277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081
1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066
1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028
241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028
196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028
1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028
1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028
11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238
1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774
1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358
1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358
1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162
1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351
1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846
1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275
999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008
576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429
1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008
1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009
200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275
1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001
276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039
13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195
1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009
771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276
276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126
1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008
1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576
1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241
1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971
1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236
1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008
1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883
1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79
1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198
1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693
238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732
774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846
1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811
1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41
162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008
351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813
846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275
1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697
1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736
429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237
1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237
1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040
1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001
1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001
1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000
195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001
1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000
276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277
126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008
1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461
576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037
241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001
971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82
236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931
1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615
883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198
79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852
198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317
693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274
732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276
846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231
811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009
41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164
1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738
813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276
275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849
697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425
736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008
237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276
237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538
1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576
1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932
1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009
1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772
1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12
1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001
277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349
1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275
461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001
1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011
1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239
82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008
931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008
615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189
198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008
852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001
317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117
1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923
276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009
231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346
1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384
164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312
738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384
276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237
849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008
425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654
1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000
276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692
538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850
576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198
932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383
1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008
772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971
12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029
1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244
349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075
275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346
1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189
1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189
239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046
1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197
1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81
1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544
1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009
1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971
117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838
923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314
1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41
346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167
384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615
312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008
384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768
