0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044
616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008
1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930
741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653
741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11
779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576
971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615
615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049
1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234
1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694
891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740
971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246
1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614
1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577
574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653
349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577
691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614
574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48
998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840
1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082
1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692
971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349
1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654
1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654
198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008
576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654
614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614
968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653
276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691
971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652
1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652
3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008
1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577
498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653
1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731
1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691
1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652
1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690
930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652
653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577
11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731
576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654
615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576
1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578
234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615
694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614
740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693
1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614
614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730
577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694
653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615
577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653
614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652
48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615
840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652
1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616
692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197
349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614
654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693
654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615
1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614
654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612
614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652
653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613
691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653
652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692
652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615
1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654
577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652
653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653
731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652
691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653
652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615
690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653
652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652
577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654
731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653
654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576
576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690
578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692
615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692
614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614
693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652
614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615
730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691
694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615
615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615
653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614
652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576
615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615
652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615
616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576
197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614
614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652
693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691
615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537
614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615
612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577
652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577
613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878
653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690
692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614
615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692
654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576
652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615
653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576
652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731
653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654
615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538
653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614
652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616
654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654
653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577
576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576
690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538
692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198
692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117
614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008
652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811
615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815
691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009
615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202
615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998
614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008
576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008
615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082
615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008
576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127
614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008
652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225
691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008
537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197
615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008
577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775
577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008
878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009
690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812
614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773
692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585
576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009
615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933
576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165
731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008
654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008
538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122
614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971
616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989
654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027
577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008
576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008
538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032
198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202
117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79
1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030
811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008
815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068
1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276
202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850
998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461
1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074
1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970
1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812
1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82
127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009
1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127
1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127
1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933
197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276
1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276
775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960
