0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615
891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049
971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234
1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694
1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740
574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246
349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614
691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577
574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653
998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577
1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614
1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48
971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840
1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082
1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692
198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349
576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654
614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654
968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008
276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654
971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614
1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653
3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691
1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652
498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652
1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008
1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577
1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653
1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731
930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691
653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652
11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690
576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652
615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577
1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731
234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654
694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576
740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578
1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615
614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614
577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693
653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614
577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730
614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694
48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615
840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653
1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652
692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615
349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652
654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616
654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197
1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614
654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693
614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615
653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614
691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612
652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652
652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613
1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653
577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692
653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615
731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654
691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652
652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653
690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652
652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653
577,731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615
731,654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653
654,576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652
576,578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654
578,615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653
615,614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576
614,693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690
693,614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692
614,730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692
730,694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614
694,615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652
615,653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615
653,652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691
652,615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615
615,652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615
652,616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614
616,197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576
197,614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615
614,693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615
693,615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576
615,614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614
614,612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652
612,652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691
652,613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537
613,653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615
653,692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577
692,615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577
615,654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878
654,652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690
652,653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614
653,652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692
652,653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576
653,615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615
615,653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576
653,652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731
652,654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654
654,653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538
653,576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614
576,690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616
690,692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654
692,692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577
692,614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576
614,652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538
652,615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198
615,691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117
691,615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008
615,615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811
615,614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815
614,576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009
576,615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202
615,615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998
615,576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008
576,614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008
614,652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082
652,691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008
691,537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127
537,615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008
615,577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225
577,577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008
577,878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197
878,690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008
690,614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775
614,692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008
692,576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009
576,615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812
615,576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773
576,731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585
731,654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009
654,538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933
538,614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165
614,616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008
616,654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008
654,577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122
577,576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971
576,538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989
538,198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027
198,117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008
117,1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008
1008,811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032
811,815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202
815,1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79
1009,202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030
202,998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008
998,1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068
1008,1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276
1008,1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850
1082,1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461
1008,127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074
127,1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970
1008,1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812
1225,1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82
1008,197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009
197,1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127
1008,775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127
775,1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933
1008,1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276
1009,812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276
812,773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960
773,585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008
585,1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508
1009,933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508
933,1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930
1165,1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736
1008,1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277
1008,1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359
1122,971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008
971,989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112
989,1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88
1027,1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008
1008,1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460
1008,1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423
1032,202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461
202,79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008
79,1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461
1030,1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992
1008,1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499
1068,276,850,461,1074,970,812,82,1009,1127,1127,933,276,276,960,1008,1508,1508,930,736,277,1359,1008,1112,88,1008,460,423,461,1008,461,992,499,1347
