0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461
1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888
1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962
1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049
1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009
1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008
1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195
275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008
1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998
1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275
951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845
1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615
1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118
961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879
811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008
1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971
1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779
278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008
1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086
971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008
653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235
422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614
41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614
429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008
1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165
1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652
1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128
166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970
1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275
1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008
277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653
461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275
888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623
962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997
1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234
1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275
1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001
195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008
1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008
998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730
275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008
845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199
615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160
118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691
879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198
1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009
971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031
779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883
1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008
1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009
1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702
1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314
614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422
614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008
1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971
1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008
652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735
1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008
970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009
275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10
1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692
653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235
275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960
623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315
997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892
234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652
275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731
1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205
1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035
1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771
730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652
1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009
199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962
160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123
691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970
198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008
1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614
1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009
883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203
1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276
1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971
702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237
314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921
422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615
1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274
971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971
1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614
735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009
1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008
1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651
10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124
692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653
235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275
960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201
315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971
892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277
652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008
731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008
1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008
1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001
771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001
652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039
1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001
962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000
123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001
970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000
1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000
614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001
1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001
1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001
276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000
971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120
237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119
921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933
615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79
274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615
971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691
614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921
1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735
1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849
651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079
1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203
653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581
275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919
201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651
971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156
277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197
1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971
1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12
1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502
1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008
1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79
1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971
1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045
1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159
1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009
1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546
1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811
1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037
1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734
1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312
1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231
1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231
1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653
933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277
79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001
615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001
691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50
921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001
735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126
849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009
1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008
203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40
581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276
919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009
651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971
156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233
197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615
971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001
12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971
502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009
1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001
79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971
971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277
1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692
159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008
1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652
546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878
811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539
1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008
734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008
312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577
231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577
231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577
653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577
277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577
1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576
1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932
50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40
1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237
126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040
