0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153
1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277
1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009
1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313
202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272
1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008
167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074
1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075
78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308
202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009
346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008
307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156
276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043
307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001
1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001
615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165
883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276
1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155
1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043
1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238
1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239
1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008
1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042
1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312
1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307
1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733
1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8
313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084
1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970
157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009
1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113
1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971
311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008
313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009
313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735
1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001
1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001
1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001
153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001
277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390
1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883
313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78
1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924
1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390
1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389
1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389
308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350
1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390
1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390
156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008
1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009
1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002
1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008
165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429
276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390
155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428
1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390
238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390
239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428
1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428
1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008
1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652
307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653
733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919
8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652
1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652
970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314
1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010
1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196
971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882
1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881
1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123
735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811
1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50
1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971
1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13
1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008
390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001
883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002
78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008
924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388
390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125
389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423
389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277
350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009
390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008
390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312
1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160
1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277
1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008
1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012
429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241
390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196
428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008
390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008
390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11
428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004
428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008
1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008
652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008
653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074
919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121
652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042
652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999
314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576
1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358
196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008
882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200
881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008
123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276
811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13
50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288
971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771
13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276
1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085
1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326
1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009
1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081
388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066
125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028
423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028
277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028
1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028
1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028
312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238
1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774
277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358
1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358
1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162
241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351
196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846
1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275
1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008
11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429
1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008
1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009
1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275
1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001
1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039
1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195
1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009
999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276
