0,1,2,3,4,5,6,7,8,9,10,11,12
155,77,115,155,970,1275,345,613,968,1123,888,79,1008
77,115,155,970,1275,345,613,968,1123,888,79,1008,313
115,155,970,1275,345,613,968,1123,888,79,1008,313,1011
155,970,1275,345,613,968,1123,888,79,1008,313,1011,969
970,1275,345,613,968,1123,888,79,1008,313,1011,969,51
1275,345,613,968,1123,888,79,1008,313,1011,969,51,2
345,613,968,1123,888,79,1008,313,1011,969,51,2,1008
613,968,1123,888,79,1008,313,1011,969,51,2,1008,970
968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009
1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998
888,79,1008,313,1011,969,51,2,1008,970,1009,998,156
79,1008,313,1011,969,51,2,1008,970,1009,998,156,118
1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029
313,1011,969,51,2,1008,970,1009,998,156,118,1029,964
1011,969,51,2,1008,970,1009,998,156,118,1029,964,195
969,51,2,1008,970,1009,998,156,118,1029,964,195,1008
51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165
2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3
1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200
970,1009,998,156,118,1029,964,195,1008,1165,3,200,501
1009,998,156,118,1029,964,195,1008,1165,3,200,501,234
998,156,118,1029,964,195,1008,1165,3,200,501,234,665
156,118,1029,964,195,1008,1165,3,200,501,234,665,48
118,1029,964,195,1008,1165,3,200,501,234,665,48,9
1029,964,195,1008,1165,3,200,501,234,665,48,9,352
964,195,1008,1165,3,200,501,234,665,48,9,352,41
195,1008,1165,3,200,501,234,665,48,9,352,41,806
1008,1165,3,200,501,234,665,48,9,352,41,806,1008
1165,3,200,501,234,665,48,9,352,41,806,1008,1001
3,200,501,234,665,48,9,352,41,806,1008,1001,79
200,501,234,665,48,9,352,41,806,1008,1001,79,353
501,234,665,48,9,352,41,806,1008,1001,79,353,614
234,665,48,9,352,41,806,1008,1001,79,353,614,614
665,48,9,352,41,806,1008,1001,79,353,614,614,613
48,9,352,41,806,1008,1001,79,353,614,614,613,736
9,352,41,806,1008,1001,79,353,614,614,613,736,1007
352,41,806,1008,1001,79,353,614,614,613,736,1007,772
41,806,1008,1001,79,353,614,614,613,736,1007,772,195
806,1008,1001,79,353,614,614,613,736,1007,772,195,970
1008,1001,79,353,614,614,613,736,1007,772,195,970,1009
1001,79,353,614,614,613,736,1007,772,195,970,1009,238
79,353,614,614,613,736,1007,772,195,970,1009,238,1313
353,614,614,613,736,1007,772,195,970,1009,238,1313,276
614,614,613,736,1007,772,195,970,1009,238,1313,276,538
614,613,736,1007,772,195,970,1009,238,1313,276,538,422
613,736,1007,772,195,970,1009,238,1313,276,538,422,1037
736,1007,772,195,970,1009,238,1313,276,538,422,1037,314
1007,772,195,970,1009,238,1313,276,538,422,1037,314,614
772,195,970,1009,238,1313,276,538,422,1037,314,614,313
195,970,1009,238,1313,276,538,422,1037,314,614,313,812
970,1009,238,1313,276,538,422,1037,314,614,313,812,196
1009,238,1313,276,538,422,1037,314,614,313,812,196,1008
238,1313,276,538,422,1037,314,614,313,812,196,1008,500
1313,276,538,422,1037,314,614,313,812,196,1008,500,577
276,538,422,1037,314,614,313,812,196,1008,500,577,891
538,422,1037,314,614,313,812,196,1008,500,577,891,577
422,1037,314,614,313,812,196,1008,500,577,891,577,1008
1037,314,614,313,812,196,1008,500,577,891,577,1008,1426
314,614,313,812,196,1008,500,577,891,577,1008,1426,1234
614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008
313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311
812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163
196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276
1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361
500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313
577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460
891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399
577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437
1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361
1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399
1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346
1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001
311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008
163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008
276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970
1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885
313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884
460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008
1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001
1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156
1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352
1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47
346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42
1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009
1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12
1008,970,885,884,1008,1001,156,352,47,42,1009,12,654
970,885,884,1008,1001,156,352,47,42,1009,12,654,1036
885,884,1008,1001,156,352,47,42,1009,12,654,1036,922
884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009
1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652
1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086
156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008
352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277
47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087
42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087
1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009
12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881
654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009
1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151
922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850
1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009
652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010
1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008
1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162
277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188
1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200
1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200
1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162
881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849
1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960
1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81
850,1009,1010,1008,162,1188,200,200,162,849,960,81,11
1009,1010,1008,162,1188,200,200,162,849,960,81,11,737
1010,1008,162,1188,200,200,162,849,960,81,11,737,1122
1008,162,1188,200,200,162,849,960,81,11,737,1122,656
162,1188,200,200,162,849,960,81,11,737,1122,656,1181
1188,200,200,162,849,960,81,11,737,1122,656,1181,1008
200,200,162,849,960,81,11,737,1122,656,1181,1008,1367
200,162,849,960,81,11,737,1122,656,1181,1008,1367,275
162,849,960,81,11,737,1122,656,1181,1008,1367,275,809
849,960,81,11,737,1122,656,1181,1008,1367,275,809,276
960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010
81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239
11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196
737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994
1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008
656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994
1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883
1008,1367,275,809,276,1010,239,196,994,1008,994,883,195
1367,275,809,276,1010,239,196,994,1008,994,883,195,1009
275,809,276,1010,239,196,994,1008,994,883,195,1009,1008
809,276,1010,239,196,994,1008,994,883,195,1009,1008,1240
276,1010,239,196,994,1008,994,883,195,1009,1008,1240,2
1010,239,196,994,1008,994,883,195,1009,1008,1240,2,1008
239,196,994,1008,994,883,195,1009,1008,1240,2,1008,1008
196,994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008
994,1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049
1008,994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42
994,883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008
883,195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359
195,1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390
1009,1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652
1008,1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008
1240,2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010
2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009
1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922
1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122
1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86
1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128
42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162
1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388
1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008
390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330
652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009
1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733
1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779
1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779
922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008
1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008
86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125
128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087
162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779
388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008
1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008
1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027
1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008
733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027
779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027
779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202
1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008
1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167
1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032
1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78
779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202
1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346
1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307
1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276
1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307
1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119
1027,202,1008,167,1032,78,202,346,307,276,307,1119,615
202,1008,167,1032,78,202,346,307,276,307,1119,615,883
1008,167,1032,78,202,346,307,276,307,1119,615,883,1009
167,1032,78,202,346,307,276,307,1119,615,883,1009,1008
1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009
78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223
202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008
346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001
307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001
276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001
307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008
1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008
615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313
883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009
1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157
1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222
1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008
1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311
1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313
1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313
1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008
1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008
1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008
1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153
313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277
1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009
157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313
1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272
1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008
311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074
313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075
313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308
1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009
1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008
1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156
153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043
277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001
1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001
313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165
1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276
1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155
1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043
1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238
308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239
1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008
1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042
156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312
1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307
1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733
1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8
165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084
276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970
155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009
1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113
238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971
239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008
1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009
1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735
1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001
307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001
733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001
8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001
1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390
970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883
1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78
1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924
971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390
1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389
1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389
735,1001,1001,1001,1001,390,883,78,924,390,389,389,350
1001,1001,1001,1001,390,883,78,924,390,389,389,350,390
1001,1001,1001,390,883,78,924,390,389,389,350,390,390
1001,1001,390,883,78,924,390,389,389,350,390,390,1008
1001,390,883,78,924,390,389,389,350,390,390,1008,1009
390,883,78,924,390,389,389,350,390,390,1008,1009,1002
883,78,924,390,389,389,350,390,390,1008,1009,1002,1008
78,924,390,389,389,350,390,390,1008,1009,1002,1008,429
924,390,389,389,350,390,390,1008,1009,1002,1008,429,390
390,389,389,350,390,390,1008,1009,1002,1008,429,390,428
389,389,350,390,390,1008,1009,1002,1008,429,390,428,390
389,350,390,390,1008,1009,1002,1008,429,390,428,390,390
350,390,390,1008,1009,1002,1008,429,390,428,390,390,428
390,390,1008,1009,1002,1008,429,390,428,390,390,428,428
390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008
1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652
1009,1002,1008,429,390,428,390,390,428,428,1008,652,653
1002,1008,429,390,428,390,390,428,428,1008,652,653,919
1008,429,390,428,390,390,428,428,1008,652,653,919,652
429,390,428,390,390,428,428,1008,652,653,919,652,652
390,428,390,390,428,428,1008,652,653,919,652,652,314
428,390,390,428,428,1008,652,653,919,652,652,314,1010
390,390,428,428,1008,652,653,919,652,652,314,1010,196
390,428,428,1008,652,653,919,652,652,314,1010,196,882
428,428,1008,652,653,919,652,652,314,1010,196,882,881
428,1008,652,653,919,652,652,314,1010,196,882,881,123
1008,652,653,919,652,652,314,1010,196,882,881,123,811
652,653,919,652,652,314,1010,196,882,881,123,811,50
653,919,652,652,314,1010,196,882,881,123,811,50,971
919,652,652,314,1010,196,882,881,123,811,50,971,13
652,652,314,1010,196,882,881,123,811,50,971,13,1008
652,314,1010,196,882,881,123,811,50,971,13,1008,1001
314,1010,196,882,881,123,811,50,971,13,1008,1001,1002
1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008
196,882,881,123,811,50,971,13,1008,1001,1002,1008,388
882,881,123,811,50,971,13,1008,1001,1002,1008,388,125
881,123,811,50,971,13,1008,1001,1002,1008,388,125,423
123,811,50,971,13,1008,1001,1002,1008,388,125,423,277
811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009
50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008
971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312
13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160
1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277
1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008
1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012
1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241
388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196
125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008
423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008
277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11
1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004
1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008
312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008
1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008
277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074
1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121
1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042
241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999
196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576
1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358
1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008
11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200
1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008
1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276
1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13
1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288
1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771
1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276
1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085
999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326
576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009
1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081
1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066
200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028
1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028
276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028
13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028
1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028
771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238
276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774
1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358
1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358
1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162
1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351
1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846
1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275
1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008
1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429
1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008
1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009
238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275
774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001
1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039
1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195
162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009
351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276
846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126
1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008
1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576
429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241
1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971
1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236
1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008
1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883
1039,195,1009,276,126,1008,576,241,971,236,1008,883,79
195,1009,276,126,1008,576,241,971,236,1008,883,79,198
1009,276,126,1008,576,241,971,236,1008,883,79,198,693
276,126,1008,576,241,971,236,1008,883,79,198,693,732
126,1008,576,241,971,236,1008,883,79,198,693,732,846
1008,576,241,971,236,1008,883,79,198,693,732,846,811
576,241,971,236,1008,883,79,198,693,732,846,811,41
241,971,236,1008,883,79,198,693,732,846,811,41,1008
971,236,1008,883,79,198,693,732,846,811,41,1008,813
236,1008,883,79,198,693,732,846,811,41,1008,813,275
1008,883,79,198,693,732,846,811,41,1008,813,275,697
883,79,198,693,732,846,811,41,1008,813,275,697,736
79,198,693,732,846,811,41,1008,813,275,697,736,237
198,693,732,846,811,41,1008,813,275,697,736,237,237
693,732,846,811,41,1008,813,275,697,736,237,237,1040
732,846,811,41,1008,813,275,697,736,237,237,1040,1001
846,811,41,1008,813,275,697,736,237,237,1040,1001,1001
811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000
41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001
1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000
813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277
275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008
697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461
736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037
237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001
237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82
1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931
1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615
1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198
1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852
1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317
1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274
277,1008,461,1037,1001,82,931,615,198,852,317,1274,276
1008,461,1037,1001,82,931,615,198,852,317,1274,276,231
461,1037,1001,82,931,615,198,852,317,1274,276,231,1009
1037,1001,82,931,615,198,852,317,1274,276,231,1009,164
1001,82,931,615,198,852,317,1274,276,231,1009,164,738
82,931,615,198,852,317,1274,276,231,1009,164,738,276
931,615,198,852,317,1274,276,231,1009,164,738,276,849
615,198,852,317,1274,276,231,1009,164,738,276,849,425
198,852,317,1274,276,231,1009,164,738,276,849,425,1008
852,317,1274,276,231,1009,164,738,276,849,425,1008,276
317,1274,276,231,1009,164,738,276,849,425,1008,276,538
1274,276,231,1009,164,738,276,849,425,1008,276,538,576
276,231,1009,164,738,276,849,425,1008,276,538,576,932
231,1009,164,738,276,849,425,1008,276,538,576,932,1009
1009,164,738,276,849,425,1008,276,538,576,932,1009,772
164,738,276,849,425,1008,276,538,576,932,1009,772,12
738,276,849,425,1008,276,538,576,932,1009,772,12,1001
276,849,425,1008,276,538,576,932,1009,772,12,1001,349
849,425,1008,276,538,576,932,1009,772,12,1001,349,275
425,1008,276,538,576,932,1009,772,12,1001,349,275,1001
1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011
276,538,576,932,1009,772,12,1001,349,275,1001,1011,239
538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008
576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008
932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189
1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008
772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001
12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117
1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923
349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009
275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346
1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384
1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312
239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384
1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237
1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008
1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654
1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000
1001,117,923,1009,346,384,312,384,237,1008,654,1000,692
117,923,1009,346,384,312,384,237,1008,654,1000,692,850
923,1009,346,384,312,384,237,1008,654,1000,692,850,198
1009,346,384,312,384,237,1008,654,1000,692,850,198,383
346,384,312,384,237,1008,654,1000,692,850,198,383,1008
384,312,384,237,1008,654,1000,692,850,198,383,1008,971
312,384,237,1008,654,1000,692,850,198,383,1008,971,1029
384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244
237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075
1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346
654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189
1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189
692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046
850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197
198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81
383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544
