0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
195,808,808,808,808,809,1009,615,692,659,811,971,849,1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809
808,808,808,808,809,1009,615,692,659,811,971,849,1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652
808,808,808,809,1009,615,692,659,811,971,849,1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819
808,808,809,1009,615,692,659,811,971,849,1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307
808,809,1009,615,692,659,811,971,849,1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313
809,1009,615,692,659,811,971,849,1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224
1009,615,692,659,811,971,849,1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703
615,692,659,811,971,849,1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702
692,659,811,971,849,1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008
659,811,971,849,1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734
811,971,849,1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464
971,849,1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234
849,1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651
1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008
652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621
882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426
960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655
584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773
619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470
1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40
1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233
620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008
663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087
542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244
846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197
239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281
650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281
659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008
655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001
971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281
971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201
970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345
809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346
652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351
819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845
307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008
313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119
1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008
703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857
702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690
1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008
734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692
464,234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235
234,651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008
651,1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883
1008,621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91
621,426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010
426,655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276
655,773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233
773,1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005
1470,40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035
40,233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429
233,1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80
1008,1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179
1087,1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189
1244,197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651
197,1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614
1281,1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387
1281,1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008
1008,1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008
1001,1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997
1281,201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388
201,345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79
345,346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79
346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577
351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313
845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205
1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205
1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812
1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000
857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129
690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810
1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008
692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066
235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009
1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275
883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275
91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921
1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42
276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812
233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849
1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806
1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008
429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652
80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008
1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539
1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811
651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008
614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008
387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774
1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274
1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652
997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13
388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662
79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82
79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653
577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44
313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963
1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774
1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652
812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009
1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652
129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695
810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120
1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951
1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009
1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200
275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118
275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320
921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813
42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275
812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117
849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12
806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224
1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184
652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311
1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12
539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047
811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011
1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699
1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87
774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001
274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233
652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239
13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427
662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997
82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997
653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740
44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232
963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009
774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384
652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384
1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008
652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884
695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884
1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000
951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202
1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008
200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41
1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008
1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384
813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388
275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009
117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009
12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3
1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030
1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200
311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125
12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276
1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009
1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009
699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009
87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127
1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217
233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3
239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232
427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196
997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009
997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008
740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162
232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011
1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735
384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367
384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509
1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158
884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195
884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367
1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008
202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652
1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276
41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367
1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126
384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313
388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009
1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919
1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081
3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158
1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651
200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422
