0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
346,351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179
351,845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189
845,1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651
1008,1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614
1119,1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387
1008,857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008
857,690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008
690,1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997
1008,692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388
692,235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79
235,1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79
1008,883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577
883,91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313
91,1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205
1010,276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205
276,233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812
233,1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000
1005,1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129
1035,429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810
429,80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008
80,1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066
1179,1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009
1189,651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275
651,614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275
614,387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921
387,1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42
1008,1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812
1008,997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849
997,388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806
388,79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008
79,79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652
79,577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008
577,313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539
313,1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811
1205,1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008
1205,812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008
812,1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774
1000,129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274
129,810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652
810,1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13
1008,1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662
1066,1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82
1009,275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653
275,275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44
275,921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963
921,42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774
42,812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652
812,849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009
849,806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652
806,1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695
1008,652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120
652,1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951
1008,539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009
539,811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200
811,1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118
1008,1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320
1008,774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813
774,274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275
274,652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117
652,13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12
13,662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224
662,82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184
82,653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311
653,44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12
44,963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047
963,774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011
774,652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699
652,1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87
1009,652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001
652,695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233
695,1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239
1120,951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427
951,1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997
1009,200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997
200,1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740
1118,1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232
1320,813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009
813,275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384
275,117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384
117,12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008
12,1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884
1224,1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884
1184,311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000
311,12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202
12,1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008
1047,1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41
1011,699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008
699,87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384
87,1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388
1001,233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009
233,239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009
239,427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3
427,997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030
997,997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200
997,740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125
740,232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276
232,1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009
1009,384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009
384,384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009
384,1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127
1008,884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217
884,884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3
884,1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232
1000,202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196
202,1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009
1008,41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008
41,1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162
1008,384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011
384,388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735
388,1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367
1009,1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509
1009,3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158
3,1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195
1030,200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367
200,1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008
1125,276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652
276,1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276
1009,1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367
1009,1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126
1009,1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313
1127,1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009
1217,3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919
3,232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081
232,196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158
196,1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651
1009,1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422
1008,162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155
162,1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77
1011,735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115
735,1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155
1367,1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970
1509,158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275
158,195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345
195,1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613
1367,1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968
1008,652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123
652,276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888
276,1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79
1367,126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008
126,313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313
313,1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011
1009,919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969
919,1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51
1081,158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2
158,651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008
651,422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970
422,155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009
155,77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998
77,115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156
115,155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118
155,970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029
970,1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964
1275,345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195
345,613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008
613,968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165
968,1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3
1123,888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200
888,79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501
79,1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234
1008,313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665
313,1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48
1011,969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9
969,51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352
51,2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41
2,1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806
1008,970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008
970,1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001
1009,998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79
998,156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353
156,118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614
118,1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614
1029,964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613
964,195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736
195,1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007
1008,1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772
1165,3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195
3,200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970
200,501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009
501,234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238
234,665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313
665,48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276
48,9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538
9,352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422
352,41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037
41,806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314
806,1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614
1008,1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313
1001,79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812
79,353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196
353,614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008
614,614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500
614,613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577
613,736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891
736,1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577
1007,772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008
772,195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426
195,970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234
970,1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008
1009,238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311
238,1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163
1313,276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276
276,538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361
538,422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313
422,1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460
1037,314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399
314,614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437
614,313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361
313,812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399
812,196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346
196,1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001
1008,500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008
500,577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008
577,891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970
891,577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885
577,1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884
1008,1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008
1426,1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001
1234,1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156
1008,311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352
311,163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47
163,276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42
276,1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009
1361,313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12
313,460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654
460,1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036
1399,1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922
1437,1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009
1361,1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652
1399,346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086
346,1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008
1001,1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277
1008,1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087
1008,970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087
970,885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009
885,884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881
884,1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009
1008,1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151
1001,156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850
156,352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009
352,47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010
47,42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008
42,1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162
1009,12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188
12,654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200
654,1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200
1036,922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162
922,1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849
1009,652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960
652,1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81
1086,1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11
1008,277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737
277,1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122
1087,1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656
1087,1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181
1009,881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008
881,1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367
1009,1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275
1151,850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809
850,1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276
1009,1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010
1010,1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239
1008,162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196
162,1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994
1188,200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008
200,200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994
200,162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883
162,849,960,81,11,737,1122,656,1181,1008,1367,275,809,276,1010,239,196,994,1008,994,883,195
