0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009
203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971
581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233
919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615
651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001
156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971
197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009
971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001
12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971
502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277
1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692
79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008
971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652
1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878
159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539
1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008
546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008
811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577
1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577
734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577
312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577
231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577
231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576
653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932
277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40
1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237
1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040
50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077
1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009
126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009
1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190
1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926
40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324
276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425
1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960
971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086
233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971
615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009
1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358
971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736
1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44
1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653
971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008
277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042
692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971
1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234
652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314
878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691
539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275
1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008
1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008
577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693
577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237
577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576
577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074
577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691
576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730
932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730
40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730
1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113
1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074
1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008
1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074
1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233
1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233
926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008
1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652
425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615
960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276
1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008
971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008
1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199
1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654
736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652
44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001
653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652
1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773
1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501
971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615
234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009
314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774
691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616
275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081
1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741
1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741
693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779
237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971
576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615
1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008
691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009
730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891
730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971
730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008
1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009
1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574
1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349
1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691
233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574
233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998
1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113
652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048
615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971
276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008
1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284
1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198
199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576
654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614
652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968
1001,652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276
652,773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971
773,501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009
501,615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3
615,1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009
1009,774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498
774,616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008
616,1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008
1081,741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044
741,741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008
741,779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930
779,971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653
971,615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11
615,1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576
1008,1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615
1009,891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049
891,971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234
971,1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694
1008,1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740
1009,574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246
574,349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614
349,691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577
691,574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653
574,998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577
998,1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614
1113,1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48
1048,971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840
971,1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082
1008,1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692
1284,198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349
198,576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654
576,614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654
614,968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008
968,276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654
276,971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614
971,1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653
1009,3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691
3,1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652
1009,498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652
498,1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008
1008,1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577
1008,1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653
1044,1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731
1008,930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691
930,653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652
653,11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690
11,576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652
576,615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577
615,1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731
1049,234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654
234,694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576
694,740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578
740,1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615
1246,614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614
614,577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693
577,653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614
653,577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730
577,614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694
614,48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615
48,840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653
840,1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652
1082,692,349,654,654,1008,654,614,653,691,652,652,1008,577,653,731,691,652,690,652,577,731,654,576,578,615,614,693,614,730,694,615,653,652,615
