0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027
1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027
390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202
652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008
1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167
1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032
1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78
922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202
1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346
86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307
128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276
162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307
388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119
1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615
1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883
1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009
733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008
779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009
779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223
1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008
1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001
1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001
1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001
779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008
1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008
1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313
1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009
1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157
1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222
1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008
202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311
1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313
167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313
1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008
78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008
202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008
346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153
307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277
276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009
307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313
1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272
615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008
883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074
1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075
1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308
1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009
1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008
1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156
1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043
1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001
1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001
1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165
1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276
313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155
1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043
157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238
1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239
1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008
311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042
313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312
313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307
1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733
1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8
1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084
153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970
277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009
1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113
313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971
1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008
1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009
1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735
1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001
308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001
1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001
1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001
156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390
1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883
1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78
1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924
165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390
276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389
155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389
1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350
238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390
239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390
1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008
1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009
1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002
307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008
733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429
8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390
1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428
970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390
1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390
1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428
971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428
1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008
1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652
735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653
1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919
1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652
1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652
1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314
390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010
883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196
78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882
924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881
390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123
389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811
389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50
350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971
390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13
390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008
1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001
1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002
1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008
1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388
429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125
390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423
428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277
390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009
390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008
428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312
428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160
1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277
652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008
653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012
919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241
652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196
652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008
314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008
1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11
196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004
882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008
881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008
123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008
811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074
50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121
971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042
13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999
1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576
1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358
1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008
1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200
388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008
125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276
423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13
277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288
1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771
1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276
312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085
1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326
277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009
1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081
1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066
241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028
196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028
1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028
1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028
11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028
1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238
1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774
1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358
1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358
1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162
1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351
1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846
999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275
576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008
1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429
1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008
200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009
1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275
276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001
13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039
1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195
771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009
276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276
1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126
1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008
1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576
1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241
1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971
1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236
1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008
1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883
1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79
1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198
238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693
774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732
