0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028
1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028
1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028
1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028
1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028
1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238
1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774
1042,999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358
999,576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358
576,1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162
1358,1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351
1008,200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846
200,1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275
1008,276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008
276,13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429
13,1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008
1288,771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009
771,276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275
276,1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001
1085,1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039
1326,1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195
1009,1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009
1081,1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276
1066,1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126
1028,1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008
1028,1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576
1028,1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241
1028,1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971
1028,238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236
238,774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008
774,1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883
1358,1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79
1358,162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198
162,351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693
351,846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732
846,1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846
1275,1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811
1008,429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41
429,1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008
1008,1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813
1009,1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275
1275,1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697
1001,1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736
1039,195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237
195,1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237
1009,276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040
276,126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001
126,1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001
1008,576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000
576,241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001
241,971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000
971,236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277
236,1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008
1008,883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461
883,79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037
79,198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001
198,693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82
693,732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931
732,846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615
846,811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198
811,41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852
41,1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317
1008,813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274
813,275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276
275,697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231
697,736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009
736,237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164
237,237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738
237,1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276
1040,1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849
1001,1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425
1001,1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008
1000,1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276
1001,1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538
1000,277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576
277,1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932
1008,461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009
461,1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772
1037,1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12
1001,82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001
82,931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349
931,615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275
615,198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001
198,852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011
852,317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239
317,1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008
1274,276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008
276,231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189
231,1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008
1009,164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001
164,738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117
738,276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923
276,849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009
849,425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346
425,1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384
1008,276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312
276,538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384
538,576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237
576,932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008
932,1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654
1009,772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000
772,12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692
12,1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850
1001,349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198
349,275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383
275,1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008
1001,1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971
1011,239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029
239,1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244
1008,1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075
1008,1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346
1189,1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189
1008,1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189
1001,117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046
117,923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197
923,1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81
1009,346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544
346,384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009
384,312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971
312,384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838
384,237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314
237,1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41
1008,654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167
654,1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615
1000,692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008
692,850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768
850,198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922
198,383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009
383,1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773
1008,971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050
971,1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971
1029,1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008
1244,1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14
1075,346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009
346,1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276
1189,1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971
1189,1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971
1046,1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807
1197,81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118
81,544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123
544,1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001
1009,971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009
971,838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008
838,314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001
314,41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271
41,167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614
167,615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276
615,1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259
1008,768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008
768,922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276
922,1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008
1009,773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008
773,1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118
1050,971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160
971,1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654
1008,14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584
14,1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358
1009,276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772
276,971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008
971,971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126
971,807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961
807,118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233
118,123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659
123,1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008
1001,1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810
1009,1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922
1008,1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008
1001,271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960
271,614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961
614,276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008
276,1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509
1259,1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960
1008,276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614
276,1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120
1008,1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008
1008,118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008
118,1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731
1160,654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615
654,584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615
584,1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960
1358,772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011
772,1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734
1008,1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113
1126,961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282
961,1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270
1233,659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088
659,1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807
1008,810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348
810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224
922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008
1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87
960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008
961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202
1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971
509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000
960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79
614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842
120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236
1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275
1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973
731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351
615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008
615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009
960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425
1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86
734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761
1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008
1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009
270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037
1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959
807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009
1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008
1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613
1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008
87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879
1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008
202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848
971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79
1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269
79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269
842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691
236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575
275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967
973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697
351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78
1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930
1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008
1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84
86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008
