0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653
1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422
1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41
1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429
1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008
1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008
1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035
1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166
1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008
275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008
1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277
1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461
951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888
1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962
1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049
961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009
811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008
1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195
1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008
278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998
1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275
971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845
653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615
422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118
41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879
429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008
1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971
1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779
1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008
166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086
1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008
1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235
277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614
461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614
888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008
962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165
1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652
1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128
1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970
195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275
1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008
998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653
275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275
845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623
615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997
118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234
879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275
1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001
971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008
779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008
1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730
1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008
1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199
1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160
614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691
614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198
1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009
1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031
652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883
1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008
970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009
275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702
1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314
653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422
275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008
623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971
997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008
234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735
275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008
1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009
1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10
1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692
730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235
1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960
199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315
160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892
691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652
198,1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731
1009,1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205
1031,883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035
883,1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771
1008,1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652
1009,702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009
702,314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962
314,422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123
422,1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970
1008,971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008
971,1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614
1008,735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009
735,1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203
1008,1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276
1009,10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971
10,692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237
692,235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921
235,960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615
960,315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274
315,892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971
892,652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614
652,731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009
731,1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008
1205,1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651
1035,771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124
771,652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653
652,1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275
1009,962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201
962,123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971
123,970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277
970,1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008
1008,614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008
614,1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008
1009,1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001
1203,276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001
276,971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039
971,237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001
237,921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000
921,615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001
615,274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000
274,971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000
971,614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001
614,1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001
1009,1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001
1008,651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000
651,1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120
1124,653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119
653,275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933
275,201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79
201,971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615
971,277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691
277,1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921
1008,1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735
1008,1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849
1008,1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079
1001,1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203
1001,1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581
1039,1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919
1001,1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651
1000,1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156
1001,1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197
1000,1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971
1000,1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12
1001,1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502
1001,1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008
1001,1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79
1000,1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971
1120,1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045
1119,933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159
933,79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009
79,615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546
615,691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811
691,921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037
921,735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734
735,849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312
849,1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231
1079,203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231
203,581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653
581,919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277
919,651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001
651,156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001
156,197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50
197,971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001
971,12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126
12,502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009
502,1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008
1008,79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40
79,971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276
971,1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009
1045,159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971
159,1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233
1009,546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615
546,811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001
811,1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971
1037,734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009
734,312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001
312,231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971
231,231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277
231,653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692
653,277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008
277,1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652
1001,1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878
1001,50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539
50,1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008
1001,126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008
126,1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577
1009,1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577
1008,40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577
40,276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577
276,1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577
1009,971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576
971,233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932
233,615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40
615,1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237
1001,971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040
971,1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077
1009,1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009
1001,971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009
971,277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190
277,692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926
692,1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324
1008,652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425
652,878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960
878,539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086
539,1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971
1008,1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009
1008,577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358
577,577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736
577,577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44
577,577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653
577,577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008
577,576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042
576,932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971
932,40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234
40,1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314
1237,1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691
1040,1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275
1077,1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008
1009,1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008
1009,1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693
1190,926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237
926,1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576
1324,425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074
425,960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691
960,1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730
1086,971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730
971,1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730
1009,1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113
1358,736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074
736,44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008
44,653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074
653,1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233
1008,1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233
1042,971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008
971,234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652
234,314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615
314,691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276
691,275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008
275,1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008
1008,1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199
1008,693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654
693,237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652
237,576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001
576,1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652
1074,691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773
691,730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501
730,730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615
730,730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009
730,1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774
1113,1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616
1074,1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081
1008,1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741
1074,233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741
233,233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779
233,1008,652,615,276,1008,1008,199,654,652,1001,652,773,501,615,1009,774,616,1081,741,741,779,971
