0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
810,922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008
922,1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202
1008,960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971
960,961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000
961,1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79
1008,509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842
509,960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236
960,614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275
614,120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973
120,1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351
1008,1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008
1008,731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009
731,615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425
615,615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86
615,960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761
960,1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008
1011,734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009
734,1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037
1113,1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959
1282,270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009
270,1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008
1088,807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613
807,1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008
1348,1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879
1224,1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008
1008,87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848
87,1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79
1008,202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269
202,971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269
971,1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691
1000,79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575
79,842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967
842,236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697
236,275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78
275,973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930
973,351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008
351,1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84
1008,1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008
1009,1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008
1425,86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238
86,761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236
761,1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423
1008,1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472
1009,1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037
1037,959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008
959,1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189
1009,1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13
1008,613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89
613,1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461
1008,879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008
879,1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008
1008,848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83
848,79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046
79,269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82
269,269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008
269,691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008
691,575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86
575,967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83
967,697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008
697,78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83
78,930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651
930,1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276
1008,84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008
84,1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14
1008,1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196
1008,238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89
238,236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008
236,423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008
423,1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307
1472,1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307
1037,1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065
1008,1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991
1189,13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125
13,89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125
89,461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008
461,1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009
1008,1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79
1008,83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423
83,1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009
1046,82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970
82,1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196
1008,1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691
1008,86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008
86,83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971
83,1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009
1008,83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429
83,651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850
651,276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009
276,1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276
1008,14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009
14,1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84
1196,89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39
89,1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9
1008,1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772
1008,307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970
307,307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081
307,1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620
1065,991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008
991,1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035
1125,1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86
1125,1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538
1008,1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008
1009,79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465
79,423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008
423,1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008
1009,970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008
970,196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008
196,691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993
691,1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89
1008,971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159
971,1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4
1009,429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041
429,850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464
850,1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960
1009,276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008
276,1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426
1009,84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425
84,39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425
39,9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009
9,772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008
772,970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008
970,1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009
1081,620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275
620,1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008
1008,1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507
1035,86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951
86,538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163
538,1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027
1008,465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961
465,1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811
1008,1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048
1008,1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035
1008,1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278
1008,993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048
993,89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971
89,159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653
159,4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422
4,1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41
1041,1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429
1464,960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008
960,1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008
1008,1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035
1426,1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166
1425,1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008
1425,1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008
1009,1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277
1008,1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461
1008,1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888
1009,275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962
275,1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049
1008,1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009
1507,951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008
951,1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195
1163,1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008
1027,961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998
961,811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275
811,1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845
1048,1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615
1035,278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118
278,1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879
1048,971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008
971,653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971
653,422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779
422,41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008
41,429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086
429,1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008
1008,1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235
1008,1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614
1035,166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614
166,1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008
1008,1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165
1008,277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652
277,461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128
461,888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970
888,962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275
962,1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008
1049,1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653
1009,1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275
1008,195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623
195,1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997
1008,998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234
998,275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275
275,845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001
845,615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008
615,118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008
118,879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730
879,1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008
1008,971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199
971,779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160
779,1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691
1008,1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198
1086,1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009
1008,1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031
1235,614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883
614,614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008
614,1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009
1008,1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702
1165,652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314
652,1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422
1128,970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008
970,275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971
275,1008,653,275,623,997,234,275,1001,1008,1008,730,1008,199,160,691,198,1009,1031,883,1008,1009,702,314,422,1008,971,1008
