0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
2,1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008
1008,1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167
1008,1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032
1008,1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78
1049,42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202
42,1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346
1008,1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307
1359,390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276
390,652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307
652,1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119
1008,1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615
1010,1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883
1009,922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009
922,1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008
1122,86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009
86,128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223
128,162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008
162,388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001
388,1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001
1008,1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001
1330,1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008
1009,733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008
733,779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313
779,779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009
779,1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157
1008,1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222
1008,1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008
1125,1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311
1087,779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313
779,1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313
1008,1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008
1008,1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008
1027,1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008
1008,1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153
1027,1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277
1027,202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009
202,1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313
1008,167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272
167,1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008
1032,78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074
78,202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075
202,346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308
346,307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009
307,276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008
276,307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156
307,1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043
1119,615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001
615,883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001
883,1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165
1009,1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276
1008,1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155
1009,1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043
1223,1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238
1008,1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239
1001,1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008
1001,1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042
1001,1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312
1008,1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307
1008,313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733
313,1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8
1009,157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084
157,1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970
1222,1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009
1008,311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113
311,313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971
313,313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008
313,1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009
1008,1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735
1008,1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001
1008,153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001
153,277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001
277,1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001
1009,313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390
313,1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883
1272,1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78
1008,1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924
1074,1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390
1075,308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389
308,1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389
1009,1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350
1008,156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390
156,1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390
1043,1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008
1001,1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009
1001,165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002
165,276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008
276,155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429
155,1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390
1043,238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428
238,239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390
239,1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390
1008,1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428
1042,1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428
1312,307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008
307,733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652
733,8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653
8,1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919
1084,970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652
970,1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652
1009,1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314
1113,971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010
971,1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196
1008,1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882
1009,735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881
735,1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123
1001,1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811
1001,1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50
1001,1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971
1001,390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13
390,883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008
883,78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001
78,924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002
924,390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008
390,389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388
389,389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125
389,350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423
350,390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277
390,390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009
390,1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008
1008,1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312
1009,1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160
1002,1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277
1008,429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008
429,390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012
390,428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241
428,390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196
390,390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008
390,428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008
428,428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11
428,1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004
1008,652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008
652,653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008
653,919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008
919,652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074
652,652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121
652,314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042
314,1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999
1010,196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576
196,882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358
882,881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008
881,123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200
123,811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008
811,50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276
50,971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13
971,13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288
13,1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771
1008,1001,1002,1008,388,125,423,277,1009,1008,312,1160,277,1008,1012,241,196,1008,1008,11,1004,1008,1008,1008,1074,1121,1042,999,576,1358,1008,200,1008,276,13,1288,771,276
